Season,Name,Team,PA,BABIP,LD,GB,FB,IFFB,GB/FB,HR/FB,IFH,IFH,BUH,BUH,O-Swing,Z-Swing,Swing,O-Contact,Z-Contact,Contact,Zone,F-Strike,SwStr,playerid
2011,Ichiro Suzuki,Mariners,721,.295,19.1 ,59.9 ,21.1 ,14.2 ,2.84,3.9 ,36,10.0 ,4,40.0 ,36.1 ,65.8 ,49.5 ,85.5 ,93.7 ,90.4 ,45.2 ,58.3 ,4.6 ,1101
2012,Yuniesky Betancourt,Royals,228,.226,17.6 ,38.3 ,44.0 ,17.6 ,0.87,8.2 ,5,6.8 ,0,0.0 ,35.0 ,67.0 ,50.3 ,78.1 ,89.8 ,85.6 ,47.8 ,57.5 ,7.1 ,8585
2011,Xavier Paul,- - -,262,.333,21.6 ,46.0 ,32.4 ,5.3 ,1.42,3.5 ,6,7.4 ,4,36.4 ,35.3 ,66.2 ,48.2 ,70.6 ,86.6 ,79.8 ,41.9 ,61.5 ,9.7 ,5963
2007,Ray Durham,Giants,528,.233,13.4 ,45.3 ,41.3 ,10.4 ,1.10,6.7 ,9,5.0 ,1,33.3 ,23.4 ,66.7 ,44.8 ,68.9 ,88.1 ,83.1 ,49.5 ,57.6 ,7.4 ,230
2011,Jonathan Herrera,Rockies,320,.273,22.7 ,48.9 ,28.3 ,9.1 ,1.73,4.5 ,8,7.0 ,4,22.2 ,27.4 ,54.7 ,40.0 ,77.1 ,95.0 ,88.4 ,46.4 ,58.1 ,3.9 ,4182
2010,Jason Kendall,Royals,490,.280,17.6 ,46.4 ,36.0 ,9.2 ,1.29,0.0 ,10,5.5 ,2,20.0 ,28.9 ,56.2 ,43.3 ,77.4 ,93.1 ,88.2 ,52.7 ,57.6 ,4.7 ,993
2006,Mark Bellhorn,Padres,288,.256,15.2 ,34.8 ,50.0 ,18.3 ,0.70,9.8 ,4,7.0 ,0,0.0 ,19.4 ,69.1 ,44.3 ,44.4 ,81.1 ,73.1 ,50.2 ,55.2 ,11.7 ,264
2003,Felipe Lopez,Reds,229,.292,19.2 ,52.3 ,28.5 ,8.1 ,1.84,5.4 ,6,8.8 ,6,54.5 ,22.2 ,61.4 ,39.7 ,44.3 ,83.9 ,71.7 ,44.8 ,53.3 ,11.5 ,1311
2002,Brent Mayne,Royals,370,.268,29.8 ,41.8 ,28.4 ,6.4 ,1.47,5.1 ,5,4.3 ,0,0.0 ,16.2 ,69.4 ,45.4 ,61.6 ,88.8 ,84.4 ,54.9 ,56.0 ,7.0 ,614
2007,Tony Pena,Royals,536,.309,18.8 ,56.5 ,24.7 ,6.7 ,2.29,1.9 ,23,9.7 ,3,13.6 ,41.6 ,73.4 ,59.0 ,68.6 ,91.0 ,83.9 ,54.8 ,65.3 ,9.4 ,2240
2009,Koyie Hill,Cubs,284,.333,21.4 ,50.9 ,27.7 ,0.0 ,1.83,4.2 ,5,5.7 ,1,20.0 ,29.8 ,67.2 ,47.5 ,47.8 ,83.9 ,71.9 ,47.3 ,64.8 ,12.9 ,1829
2005,Laynce Nix,Rangers,240,.272,17.9 ,48.4 ,33.7 ,6.5 ,1.44,9.7 ,4,4.5 ,1,50.0 ,29.4 ,72.8 ,53.2 ,53.3 ,91.3 ,81.8 ,54.8 ,62.9 ,9.8 ,1766
2010,Michael Brantley,Indians,325,.271,20.5 ,47.9 ,31.7 ,13.4 ,1.51,3.7 ,4,3.2 ,2,33.3 ,23.8 ,52.3 ,37.1 ,84.8 ,96.2 ,92.3 ,46.6 ,57.9 ,2.7 ,4106
2007,Robert Fick,Nationals,221,.286,29.4 ,34.6 ,35.9 ,10.9 ,0.96,3.6 ,2,3.8 ,1,25.0 ,22.9 ,61.9 ,43.1 ,68.8 ,88.6 ,83.5 ,51.9 ,58.8 ,6.9 ,466
2011,Matt Diaz,- - -,268,.328,21.4 ,52.7 ,25.9 ,3.8 ,2.04,0.0 ,8,7.5 ,0,0.0 ,39.2 ,72.8 ,55.5 ,67.7 ,89.6 ,81.6 ,48.4 ,68.3 ,10.1 ,1771
2011,Alcides Escobar,Royals,598,.285,18.1 ,53.2 ,28.7 ,9.0 ,1.86,3.0 ,25,10.1 ,7,21.9 ,34.0 ,64.6 ,49.0 ,76.7 ,90.2 ,85.4 ,48.9 ,60.9 ,7.1 ,6310
2009,Chris Coste,- - -,230,.295,20.5 ,41.1 ,38.4 ,17.2 ,1.07,3.4 ,1,1.6 ,0,0.0 ,30.2 ,63.2 ,47.3 ,55.3 ,87.4 ,77.5 ,51.8 ,67.0 ,10.5 ,7243
2005,Ruben Gotay,Royals,317,.255,15.6 ,38.1 ,46.3 ,12.1 ,0.82,4.7 ,1,1.1 ,3,33.3 ,20.3 ,62.8 ,43.0 ,63.1 ,88.2 ,82.6 ,53.3 ,57.7 ,7.6 ,3417
2003,Deivi Cruz,Orioles,572,.253,20.2 ,46.7 ,33.1 ,13.3 ,1.41,8.5 ,10,4.3 ,2,22.2 ,29.4 ,71.2 ,53.6 ,65.2 ,90.7 ,84.8 ,57.8 ,65.0 ,8.2 ,1025
2002,Roosevelt Brown,Cubs,231,.263,18.7 ,51.6 ,29.7 ,15.2 ,1.74,6.5 ,3,3.8 ,0,0.0 ,21.4 ,82.3 ,53.4 ,41.7 ,84.1 ,76.0 ,52.5 ,56.3 ,12.6 ,268
2004,Karim Garcia,- - -,275,.244,15.3 ,42.6 ,42.1 ,12.5 ,1.01,11.4 ,8,9.0 ,1,50.0 ,19.8 ,78.5 ,52.6 ,53.2 ,84.3 ,79.1 ,55.8 ,57.8 ,10.7 ,1537
2003,Chris Singleton,Athletics,341,.289,28.2 ,42.1 ,29.8 ,8.0 ,1.41,1.3 ,2,1.9 ,2,28.6 ,22.6 ,62.6 ,43.5 ,60.9 ,89.3 ,82.2 ,52.2 ,59.2 ,7.6 ,170
2006,Brandon Fahey,Orioles,286,.284,21.1 ,55.8 ,23.1 ,6.5 ,2.41,4.3 ,4,3.6 ,1,7.7 ,22.9 ,56.5 ,41.1 ,68.5 ,89.9 ,84.4 ,54.3 ,61.5 ,6.4 ,4746
2010,Nick Punto,Twins,288,.289,15.1 ,51.8 ,33.2 ,7.6 ,1.56,1.5 ,5,4.9 ,5,50.0 ,24.8 ,57.8 ,41.7 ,81.3 ,94.3 ,90.5 ,51.4 ,61.1 ,3.8 ,1429
2003,Jhonny Peralta,Indians,270,.291,23.3 ,48.9 ,27.8 ,6.1 ,1.76,8.2 ,6,7.0 ,1,20.0 ,26.2 ,67.5 ,46.9 ,45.3 ,84.6 ,73.7 ,50.2 ,57.8 ,12.3 ,1738
2008,Nick Hundley,Padres,216,.288,17.2 ,39.1 ,43.7 ,12.1 ,0.89,7.6 ,4,6.8 ,0,0.0 ,29.8 ,65.2 ,48.0 ,50.4 ,89.9 ,78.0 ,51.4 ,65.3 ,10.4 ,3376
2011,Jason Bartlett,Padres,618,.291,23.5 ,51.2 ,25.3 ,7.8 ,2.03,1.7 ,14,6.0 ,2,25.0 ,29.1 ,66.0 ,47.5 ,65.7 ,90.1 ,82.6 ,49.8 ,62.8 ,8.0 ,8219
2012,Placido Polanco,Phillies,328,.274,20.8 ,55.6 ,23.7 ,6.1 ,2.35,3.0 ,10,6.5 ,0,0.0 ,29.7 ,62.7 ,44.6 ,84.7 ,95.2 ,91.3 ,45.2 ,59.2 ,3.7 ,1176
2004,Scott Spiezio,Mariners,415,.228,17.4 ,32.8 ,49.8 ,21.3 ,0.66,6.5 ,2,2.0 ,1,33.3 ,14.3 ,74.2 ,46.3 ,65.9 ,89.5 ,86.1 ,53.5 ,57.4 ,6.8 ,37
2005,Cesar Izturis,Dodgers,478,.286,22.3 ,51.6 ,26.2 ,16.8 ,1.97,2.0 ,11,5.5 ,3,25.0 ,19.2 ,59.3 ,41.5 ,72.3 ,96.7 ,91.6 ,55.5 ,58.6 ,3.5 ,656
2009,Cesar Izturis,Orioles,412,.280,20.3 ,49.4 ,30.2 ,12.5 ,1.63,1.9 ,14,8.2 ,3,33.3 ,27.7 ,69.0 ,49.9 ,81.0 ,94.6 ,91.2 ,53.7 ,62.4 ,4.3 ,656
2009,Carlos Gomez,Twins,349,.286,19.2 ,45.4 ,35.4 ,19.8 ,1.28,3.7 ,9,8.7 ,5,22.7 ,29.8 ,67.3 ,49.0 ,55.7 ,87.3 ,77.9 ,51.2 ,65.0 ,10.8 ,4881
2007,Josh Wilson,- - -,310,.288,12.7 ,43.0 ,44.3 ,10.9 ,0.97,2.0 ,5,5.1 ,0,0.0 ,27.7 ,59.9 ,45.1 ,67.1 ,93.3 ,85.9 ,54.1 ,65.5 ,6.3 ,2102
2005,Steve Finley,Angels,440,.239,18.2 ,39.4 ,42.4 ,19.7 ,0.93,8.5 ,7,5.3 ,0,0.0 ,21.3 ,66.2 ,45.9 ,61.4 ,89.5 ,83.6 ,54.9 ,57.1 ,7.4 ,54
2004,Jose Reyes,Mets,229,.289,19.4 ,42.8 ,37.8 ,17.6 ,1.13,2.9 ,4,5.2 ,2,15.4 ,16.3 ,67.9 ,48.3 ,58.3 ,88.7 ,84.8 ,62.1 ,58.5 ,7.6 ,1736
2007,Craig Monroe,- - -,427,.265,16.5 ,35.7 ,47.8 ,11.5 ,0.75,8.6 ,4,3.8 ,0,0.0 ,27.3 ,75.2 ,50.5 ,53.2 ,80.4 ,72.8 ,48.4 ,59.0 ,13.4 ,1464
2011,Ben Revere,Twins,481,.293,19.9 ,68.5 ,11.6 ,4.3 ,5.91,0.0 ,26,9.6 ,4,26.7 ,22.6 ,57.2 ,39.9 ,85.3 ,95.2 ,92.4 ,49.9 ,55.9 ,2.9 ,4712
2006,Adam Everett,Astros,566,.265,20.0 ,37.1 ,42.8 ,16.5 ,0.87,3.2 ,17,10.4 ,3,16.7 ,28.6 ,62.5 ,46.9 ,64.9 ,92.5 ,84.7 ,53.9 ,58.8 ,6.9 ,1430
2002,Doug Glanville,Phillies,460,.273,22.4 ,40.2 ,37.4 ,22.6 ,1.07,4.4 ,13,8.8 ,1,10.0 ,21.6 ,68.6 ,48.7 ,51.0 ,87.9 ,81.0 ,57.7 ,62.2 ,9.1 ,956
2006,Jose Molina,Angels,245,.287,18.3 ,42.3 ,39.4 ,5.8 ,1.07,5.8 ,1,1.4 ,1,10.0 ,35.8 ,73.5 ,56.7 ,57.7 ,85.5 ,77.6 ,55.3 ,68.6 ,12.5 ,25
2012,Yorvit Torrealba,- - -,218,.263,17.9 ,51.3 ,30.8 ,8.3 ,1.67,8.3 ,4,5.0 ,0,0.0 ,28.8 ,60.4 ,43.6 ,68.3 ,85.0 ,79.1 ,46.9 ,55.5 ,9.0 ,1135
2012,Daniel Descalso,Cardinals,426,.279,23.4 ,44.7 ,32.0 ,9.7 ,1.40,4.3 ,12,9.2 ,1,10.0 ,28.1 ,70.4 ,46.5 ,68.5 ,88.5 ,81.7 ,43.4 ,57.5 ,8.3 ,8392
2008,Paul Bako,Reds,338,.289,18.4 ,55.8 ,25.7 ,1.9 ,2.17,11.3 ,5,4.3 ,3,42.9 ,28.1 ,65.1 ,46.4 ,44.9 ,85.1 ,72.8 ,49.4 ,61.2 ,12.3 ,676
2011,J.D. Drew,Red Sox,286,.270,16.1 ,49.5 ,34.4 ,16.7 ,1.44,6.1 ,5,5.3 ,0,0.0 ,25.9 ,58.4 ,40.0 ,72.6 ,84.2 ,80.0 ,43.5 ,54.9 ,7.8 ,1152
2007,Scott Thorman,Braves,307,.245,13.8 ,40.8 ,45.4 ,12.1 ,0.90,11.1 ,3,3.4 ,0,0.0 ,34.0 ,73.7 ,53.3 ,52.3 ,82.7 ,72.8 ,48.7 ,60.3 ,14.2 ,2238
2002,Mike Matheny,Cardinals,363,.275,17.3 ,49.2 ,33.5 ,18.0 ,1.47,3.4 ,6,4.6 ,2,14.3 ,17.7 ,72.6 ,49.3 ,55.4 ,88.9 ,83.8 ,57.6 ,61.7 ,7.8 ,1169
2004,Marlon Anderson,Cardinals,271,.245,19.0 ,48.1 ,32.9 ,23.9 ,1.46,11.3 ,2,1.9 ,0,0.0 ,17.7 ,69.8 ,48.0 ,64.9 ,84.0 ,81.0 ,58.1 ,57.6 ,8.9 ,947
2006,Alex Cora,Red Sox,264,.268,16.3 ,51.5 ,32.2 ,16.9 ,1.60,1.5 ,1,1.0 ,4,50.0 ,26.4 ,58.5 ,43.9 ,78.2 ,95.3 ,90.6 ,54.5 ,62.5 ,4.0 ,1386
2008,Carlos Gonzalez,Athletics,316,.318,18.0 ,49.3 ,32.7 ,15.5 ,1.51,5.6 ,5,4.7 ,2,40.0 ,32.5 ,69.8 ,51.9 ,45.0 ,86.7 ,74.1 ,51.9 ,60.8 ,13.4 ,7287
2005,B.J. Surhoff,Orioles,321,.270,21.2 ,44.9 ,33.9 ,10.8 ,1.32,5.4 ,8,6.5 ,0,0.0 ,23.0 ,67.9 ,48.0 ,69.8 ,91.7 ,87.0 ,55.8 ,63.6 ,6.2 ,117
2005,Sean Burroughs,Padres,317,.288,20.3 ,53.1 ,26.6 ,4.7 ,2.00,1.6 ,3,2.3 ,2,33.3 ,17.6 ,68.7 ,45.9 ,47.1 ,91.9 ,84.3 ,55.4 ,55.8 ,6.8 ,1021
2004,Abraham Nunez,- - -,322,.261,16.5 ,44.8 ,38.7 ,12.2 ,1.16,7.3 ,5,5.3 ,1,14.3 ,14.3 ,67.3 ,41.6 ,44.6 ,85.3 ,78.5 ,51.5 ,53.7 ,8.6 ,531
2009,Wil Nieves,Nationals,249,.311,19.2 ,61.5 ,19.2 ,8.6 ,3.20,2.9 ,8,7.1 ,0,0.0 ,30.3 ,70.9 ,51.3 ,54.3 ,89.6 ,79.5 ,51.6 ,60.6 ,10.5 ,1556
2011,Brayan Pena,Royals,240,.261,22.9 ,44.3 ,32.8 ,6.1 ,1.35,4.5 ,0,0.0 ,0,0.0 ,29.0 ,64.7 ,45.5 ,82.4 ,92.9 ,89.3 ,46.1 ,57.9 ,4.7 ,3231
2011,Wilson Valdez,Phillies,300,.288,22.6 ,63.0 ,14.3 ,6.1 ,4.39,3.0 ,9,6.2 ,2,18.2 ,35.6 ,67.6 ,51.1 ,70.7 ,93.0 ,85.0 ,48.4 ,66.7 ,7.6 ,1863
2011,Ezequiel Carrera,Indians,226,.293,19.4 ,54.8 ,25.8 ,15.0 ,2.13,0.0 ,8,9.4 ,5,26.3 ,35.3 ,57.3 ,45.0 ,83.0 ,87.0 ,85.3 ,43.8 ,64.6 ,6.1 ,9048
2002,Juan Uribe,Rockies,618,.291,22.8 ,44.8 ,32.4 ,11.6 ,1.38,4.1 ,11,5.4 ,0,0.0 ,25.1 ,76.8 ,55.3 ,46.1 ,81.3 ,74.6 ,58.5 ,61.7 ,13.8 ,454
2008,Omar Quintanilla,Rockies,234,.294,20.4 ,51.9 ,27.8 ,11.1 ,1.87,4.4 ,6,7.1 ,0,0.0 ,28.6 ,64.4 ,47.6 ,66.9 ,83.7 ,79.0 ,53.2 ,57.7 ,9.9 ,6335
2011,Corey Patterson,- - -,397,.286,16.2 ,46.9 ,36.9 ,24.0 ,1.27,6.0 ,11,8.7 ,12,38.7 ,39.2 ,71.1 ,53.7 ,65.5 ,85.1 ,77.3 ,45.4 ,64.2 ,12.2 ,300
2004,Dan Wilson,Mariners,359,.294,24.0 ,42.3 ,33.7 ,5.6 ,1.26,2.2 ,8,7.1 ,0,0.0 ,12.1 ,70.0 ,46.0 ,53.9 ,86.1 ,82.6 ,58.5 ,60.5 ,7.5 ,1102
2005,Tike Redman,Pirates,344,.266,20.8 ,50.9 ,28.3 ,10.8 ,1.80,2.4 ,13,8.7 ,1,25.0 ,13.4 ,65.4 ,44.5 ,69.5 ,93.8 ,90.8 ,59.9 ,58.7 ,3.9 ,1003
2003,Royce Clayton,Brewers,543,.258,16.4 ,54.2 ,29.4 ,11.3 ,1.84,9.6 ,8,3.8 ,5,62.5 ,25.3 ,73.6 ,50.2 ,48.6 ,85.6 ,76.6 ,51.7 ,60.0 ,11.7 ,226
2007,Omar Vizquel,Giants,575,.263,18.3 ,41.4 ,40.3 ,14.1 ,1.03,2.2 ,7,3.7 ,7,30.4 ,19.5 ,60.5 ,41.5 ,77.9 ,96.3 ,92.3 ,53.7 ,56.2 ,3.0 ,411
2008,Willy Taveras,Rockies,538,.296,20.1 ,51.5 ,28.4 ,13.7 ,1.81,1.0 ,19,10.3 ,24,40.7 ,21.5 ,60.4 ,42.7 ,76.3 ,92.8 ,89.0 ,54.5 ,61.3 ,4.7 ,1876
2009,Emilio Bonifacio,Marlins,509,.312,18.9 ,53.3 ,27.8 ,4.3 ,1.91,1.1 ,19,10.6 ,17,42.5 ,29.3 ,66.3 ,47.4 ,64.2 ,87.6 ,80.3 ,49.0 ,63.1 ,9.1 ,4054
2008,Travis Hafner,Indians,234,.241,24.7 ,42.5 ,32.9 ,8.3 ,1.29,10.4 ,4,6.5 ,0,0.0 ,18.1 ,65.1 ,42.1 ,50.6 ,83.2 ,76.4 ,51.1 ,53.9 ,9.6 ,1573
2004,Neifi Perez,- - -,420,.274,21.3 ,45.1 ,33.6 ,17.4 ,1.34,3.7 ,12,8.2 ,12,38.7 ,15.7 ,67.4 ,45.7 ,77.4 ,92.8 ,90.6 ,58.0 ,62.4 ,4.5 ,620
2012,Jeff Mathis,Blue Jays,227,.279,19.9 ,36.2 ,44.0 ,12.9 ,0.82,12.9 ,3,5.9 ,3,33.3 ,40.4 ,66.1 ,51.9 ,50.9 ,80.3 ,67.6 ,44.7 ,65.6 ,16.3 ,3448
2007,Cesar Izturis,- - -,337,.275,22.7 ,48.8 ,28.5 ,11.9 ,1.71,0.0 ,12,8.3 ,1,33.3 ,23.6 ,63.8 ,45.4 ,80.5 ,97.5 ,93.5 ,54.3 ,58.8 ,2.8 ,656
2003,Doug Glanville,- - -,258,.282,24.0 ,39.2 ,36.9 ,16.3 ,1.06,6.3 ,9,10.6 ,0,0.0 ,26.1 ,65.5 ,48.2 ,64.4 ,90.1 ,84.0 ,56.1 ,64.3 ,7.6 ,956
2002,Geronimo Gil,Orioles,450,.266,23.4 ,46.1 ,30.5 ,12.7 ,1.51,11.8 ,8,5.2 ,0,0.0 ,27.8 ,79.0 ,57.8 ,48.4 ,79.8 ,73.5 ,58.5 ,65.6 ,15.1 ,142
2009,Matt Tolbert,Twins,231,.273,16.4 ,49.7 ,34.0 ,18.5 ,1.46,3.7 ,6,7.6 ,3,21.4 ,24.5 ,68.4 ,47.1 ,64.0 ,90.9 ,84.2 ,51.6 ,61.0 ,7.3 ,7365
2004,Jason Phillips,Mets,412,.226,16.7 ,44.8 ,38.6 ,10.4 ,1.16,5.6 ,2,1.4 ,0,0.0 ,19.1 ,72.4 ,48.5 ,60.8 ,89.1 ,84.1 ,55.2 ,58.7 ,7.7 ,892
2004,Chris Woodward,Blue Jays,232,.292,21.3 ,39.1 ,39.6 ,16.4 ,0.99,1.5 ,5,7.6 ,0,0.0 ,15.9 ,70.0 ,45.7 ,53.6 ,81.9 ,77.4 ,55.2 ,56.5 ,9.3 ,1329
2008,Matt Treanor,Marlins,234,.307,20.1 ,54.5 ,25.3 ,25.6 ,2.15,5.1 ,8,9.5 ,1,16.7 ,26.0 ,64.9 ,46.4 ,50.4 ,86.2 ,76.7 ,52.4 ,61.5 ,10.1 ,2265
2007,Gerald Laird,Rangers,448,.274,12.2 ,32.6 ,55.2 ,13.2 ,0.59,5.7 ,13,13.8 ,10,40.0 ,25.1 ,64.5 ,45.3 ,59.2 ,83.9 ,77.2 ,51.1 ,56.9 ,10.0 ,1698
2011,Miguel Olivo,Mariners,507,.270,14.5 ,40.7 ,44.8 ,10.4 ,0.91,12.3 ,11,7.9 ,1,50.0 ,45.6 ,72.7 ,57.5 ,51.2 ,78.4 ,66.3 ,44.0 ,67.5 ,19.0 ,1638
2011,Adam Kennedy,Mariners,409,.266,22.5 ,36.8 ,40.6 ,9.4 ,0.91,5.5 ,4,3.4 ,1,25.0 ,31.8 ,69.5 ,48.8 ,73.9 ,89.7 ,84.1 ,45.3 ,58.9 ,7.6 ,19
2006,Juan Castro,- - -,264,.282,21.5 ,49.1 ,29.4 ,12.7 ,1.67,4.8 ,3,2.9 ,0,0.0 ,26.9 ,69.9 ,51.4 ,55.9 ,90.3 ,82.6 ,57.0 ,60.2 ,8.8 ,315
2011,Ronny Cedeno,Pirates,454,.313,23.3 ,43.2 ,33.4 ,14.2 ,1.29,1.9 ,8,5.8 ,4,28.6 ,36.3 ,67.2 ,50.8 ,71.8 ,88.8 ,82.3 ,47.0 ,63.0 ,8.6 ,2179
2009,Alex Gonzalez,- - -,429,.264,16.3 ,36.5 ,47.2 ,14.3 ,0.77,5.2 ,6,5.0 ,6,42.9 ,37.0 ,70.6 ,53.5 ,66.8 ,92.8 ,83.7 ,49.3 ,64.3 ,8.4 ,520
2009,Rob Johnson,Mariners,290,.269,21.3 ,45.7 ,33.0 ,20.0 ,1.38,3.1 ,3,3.3 ,0,0.0 ,25.9 ,66.3 ,46.4 ,48.2 ,89.6 ,78.2 ,50.8 ,60.0 ,9.6 ,8029
2006,Rondell White,Twins,355,.272,21.3 ,44.4 ,34.3 ,16.3 ,1.30,7.1 ,8,6.3 ,0,0.0 ,32.9 ,66.8 ,50.7 ,62.5 ,92.3 ,83.1 ,52.5 ,59.7 ,8.3 ,856
2010,Bengie Molina,- - -,416,.259,16.7 ,35.3 ,48.0 ,9.0 ,0.74,3.0 ,1,0.8 ,0,0.0 ,36.2 ,67.3 ,51.0 ,84.1 ,90.3 ,88.0 ,47.5 ,59.6 ,5.9 ,24
2003,Jose Vizcaino,Astros,203,.267,21.4 ,50.0 ,28.6 ,6.3 ,1.75,6.3 ,2,2.4 ,0,0.0 ,30.0 ,76.3 ,56.5 ,63.4 ,95.0 ,87.7 ,57.1 ,68.5 ,6.8 ,577
2012,Jemile Weeks,Athletics,511,.256,18.8 ,49.5 ,31.7 ,7.6 ,1.56,1.7 ,8,4.3 ,4,28.6 ,23.1 ,56.4 ,38.8 ,74.0 ,93.4 ,87.3 ,47.3 ,57.3 ,4.8 ,2498
2002,Paul Bako,Brewers,257,.277,17.7 ,51.1 ,31.2 ,1.7 ,1.64,6.9 ,5,5.3 ,1,20.0 ,21.1 ,72.6 ,49.0 ,36.0 ,84.0 ,74.6 ,54.2 ,58.8 ,12.3 ,676
2007,Jason Kendall,- - -,514,.259,18.5 ,43.9 ,37.6 ,8.8 ,1.17,1.9 ,9,4.8 ,0,0.0 ,21.4 ,59.9 ,43.5 ,79.0 ,95.2 ,91.8 ,57.5 ,59.7 ,3.3 ,993
2004,Timo Perez,White Sox,321,.257,15.7 ,45.5 ,38.8 ,15.2 ,1.17,5.1 ,6,5.2 ,6,30.0 ,21.2 ,64.0 ,46.4 ,70.2 ,94.9 ,90.2 ,59.0 ,62.0 ,4.4 ,891
2004,Mike Matheny,Cardinals,419,.300,16.8 ,49.3 ,33.9 ,6.8 ,1.46,4.9 ,8,5.3 ,1,16.7 ,25.2 ,73.0 ,51.9 ,48.0 ,83.6 ,76.0 ,55.8 ,66.6 ,12.3 ,1169
2012,Derek Norris,Athletics,232,.255,21.5 ,39.6 ,38.9 ,23.2 ,1.02,12.5 ,6,10.5 ,0,0.0 ,27.4 ,59.4 ,42.9 ,60.5 ,86.4 ,77.8 ,48.4 ,61.6 ,9.3 ,6867
2010,Jeremy Hermida,- - -,239,.264,20.1 ,39.0 ,40.9 ,6.0 ,0.96,9.0 ,3,4.7 ,0,0.0 ,26.8 ,58.8 ,41.5 ,58.5 ,92.9 ,80.9 ,46.0 ,58.2 ,7.8 ,7208
2011,Justin Morneau,Twins,288,.257,18.5 ,35.1 ,46.4 ,13.6 ,0.76,3.9 ,4,5.1 ,0,0.0 ,34.8 ,72.8 ,50.6 ,70.9 ,89.1 ,81.7 ,41.4 ,59.0 ,9.1 ,1737
2012,Nyjer Morgan,Brewers,322,.296,20.6 ,52.3 ,27.1 ,6.9 ,1.93,5.2 ,8,7.1 ,7,36.8 ,33.7 ,62.2 ,46.4 ,70.7 ,89.8 ,82.1 ,44.6 ,58.1 ,8.1 ,4885
2011,Casey McGehee,Brewers,600,.249,16.2 ,50.0 ,33.8 ,9.2 ,1.48,8.6 ,9,4.0 ,0,0.0 ,29.9 ,60.8 ,44.0 ,75.1 ,87.8 ,83.1 ,45.5 ,63.2 ,7.3 ,6086
2011,Kelly Shoppach,Rays,253,.212,12.0 ,36.6 ,51.4 ,9.6 ,0.71,15.1 ,4,7.7 ,0,0.0 ,32.5 ,72.5 ,51.1 ,49.7 ,70.8 ,63.6 ,46.4 ,59.7 ,18.0 ,3867
2008,Brendan Ryan,Cardinals,218,.289,19.4 ,52.1 ,28.5 ,10.6 ,1.83,0.0 ,12,14.0 ,0,0.0 ,28.1 ,63.1 ,46.3 ,65.5 ,87.6 ,81.2 ,52.0 ,56.9 ,8.5 ,6073
2004,Gary Bennett,Brewers,246,.246,17.0 ,48.9 ,34.0 ,18.8 ,1.44,4.7 ,4,4.3 ,0,0.0 ,11.5 ,65.5 ,42.4 ,63.2 ,87.2 ,84.5 ,57.2 ,56.5 ,6.2 ,420
2007,Bobby Crosby,Athletics,374,.254,19.8 ,48.1 ,32.2 ,17.6 ,1.49,8.8 ,7,5.1 ,3,75.0 ,24.5 ,64.2 ,46.6 ,50.3 ,86.0 ,77.7 ,55.8 ,60.7 ,10.1 ,1818
2005,Willie Bloomquist,Mariners,267,.300,23.6 ,44.7 ,31.7 ,10.6 ,1.41,0.0 ,4,4.3 ,1,11.1 ,20.3 ,70.6 ,50.8 ,47.2 ,92.5 ,85.3 ,60.6 ,63.7 ,7.4 ,1066
2006,Sal Fasano,- - -,206,.293,14.1 ,45.3 ,40.6 ,19.2 ,1.12,9.6 ,1,1.7 ,0,0.0 ,38.0 ,73.3 ,57.9 ,45.1 ,79.0 ,69.3 ,56.4 ,68.9 ,17.4 ,1205
2009,Adam Everett,Tigers,390,.277,17.9 ,42.5 ,39.6 ,11.7 ,1.07,2.7 ,9,7.6 ,2,8.7 ,29.7 ,62.5 ,47.4 ,63.2 ,88.8 ,81.3 ,53.8 ,61.3 ,8.2 ,1430
2004,Alex Gonzalez,- - -,304,.266,15.9 ,47.3 ,36.8 ,17.3 ,1.28,8.6 ,6,5.8 ,1,20.0 ,23.6 ,68.7 ,47.4 ,54.2 ,83.6 ,76.7 ,52.7 ,62.2 ,11.0 ,281
2009,Paul Janish,Reds,292,.247,18.8 ,37.1 ,44.1 ,16.0 ,0.84,1.1 ,3,3.8 ,2,25.0 ,20.7 ,70.5 ,47.2 ,69.9 ,89.2 ,85.3 ,53.3 ,57.5 ,6.5 ,7412
2011,Chris Getz,Royals,429,.288,18.3 ,54.2 ,27.6 ,7.9 ,1.97,0.0 ,17,9.7 ,8,28.6 ,29.4 ,53.6 ,41.6 ,81.0 ,96.7 ,91.2 ,50.5 ,61.5 ,3.7 ,3388
2003,Alex Cora,Dodgers,514,.276,20.6 ,46.0 ,33.3 ,13.7 ,1.38,2.9 ,6,3.1 ,2,16.7 ,23.3 ,63.9 ,46.6 ,72.0 ,92.6 ,88.2 ,57.4 ,60.5 ,5.5 ,1386
2008,Angel Berroa,Dodgers,256,.277,22.0 ,44.0 ,34.1 ,12.9 ,1.29,1.6 ,6,7.5 ,1,11.1 ,40.6 ,69.8 ,55.5 ,69.9 ,88.0 ,81.5 ,51.1 ,66.0 ,10.1 ,591
2011,Aaron Rowand,Giants,351,.299,22.2 ,41.9 ,35.9 ,14.6 ,1.17,4.5 ,8,7.7 ,0,0.0 ,37.4 ,67.1 ,51.1 ,59.0 ,85.3 ,75.0 ,46.2 ,61.8 ,12.6 ,254
